nombre_obra,arquitecto,año_construccion,latitud,longitud,importancia,id,añadido_por,categoria,visitable,foto_url,enlace_url,estado_acceso
"Edificio Belenguer (Casa Judía)","Juan Francisco Guardiola Martínez",,39.46477176594348,-0.3758595813965642,3,2382,,Edificio de viviendas,true,https://arquitecturavalencia.es/img/comprimido/1137.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Edificio Casas del Aire","Eugenio Gutiérrez Santos",,39.471877937457016,-0.36729789270073265,3,2237,,Edificio de viviendas,true,https://arquitecturavalencia.es/img/comprimido/902.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Edificio Codes","Emilio Artal Fos",,39.46487629804318,-0.3759457134017562,3,2386,,Edificio de viviendas,true,https://arquitecturavalencia.es/img/comprimido/1141.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Edificio Rodrigo","Luis Gay Ramos",,39.469661331371995,-0.3715869047600706,3,2229,,Edificio de viviendas,true,https://arquitecturavalencia.es/img/comprimido/884.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Edificio Ylario","Lucas García Cardona",,39.469054490590175,-0.37243564492038406,3,2516,,Edificio de viviendas,true,https://arquitecturavalencia.es/img/comprimido/1433.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Edificio Burguet","Salvador Donderis Tatay",,39.464995456261924,-0.3760181151438064,3,2381,,Edificio de viviendas,true,https://arquitecturavalencia.es/img/comprimido/1136.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Balneario de la Alameda (Antiguo Asilo de Lactancia)","Ramón Lucini Callejo",,39.47347053128426,-0.36210284858666847,3,2457,,Balneario,true,https://arquitecturavalencia.es/img/comprimido/1360.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Jardines y Palacete de Ayora","Peregrín Mustieles Cano ",,39.46837647844993,-0.34401457120551937,3,2495,,Espacio público,true,https://arquitecturavalencia.es/img/comprimido/1406.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Centro Deportivo La Creu del Grau (Almacén de abonos José Campos Crespo)","Demetrio Ribes Marco",,39.46158719998233,-0.33992050595448486,3,2426,,Instalación deportiva,true,https://arquitecturavalencia.es/img/comprimido/1729.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Edificio Joaquina Frigola","Enrique Roig Olmos / Francisco Nebot Miralles / Miguel Pecourt García",,39.470165505665655,-0.3712078903309744,3,2170,,Edificio de viviendas,true,https://arquitecturavalencia.es/img/comprimido/790.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Palacio de la Exposición","Francisco Mora Berenguer",,39.47347817859955,-0.3625641879182437,3,2444,,Palacio,true,https://arquitecturavalencia.es/img/comprimido/1339.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Edificio Gil Terrón","Román Jiménez Iranzo",,39.46820821744969,-0.3737235089576543,3,2189,,Edificio de viviendas,true,https://arquitecturavalencia.es/img/comprimido/819.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Centro Comercial El Corte Inglés-Colón (Antiguo Galerias Preciados)","Francisco Javier Feduchi Benlliure / Francisco Basso Virules",,39.46946794945813,-0.3722709294430599,3,2187,,Centro Comercial,true,https://arquitecturavalencia.es/img/comprimido/817.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Edificio Ripoll","Javier Goerlich Lleó",,39.466855098475804,-0.37501593523632737,3,2264,,Edificio de viviendas,true,https://arquitecturavalencia.es/img/comprimido/953.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Edificio Porta de la Mar","AIC Equip",,39.47213290685421,-0.367909500826021,3,2080,,Edificio de viviendas,true,https://arquitecturavalencia.es/img/comprimido/594.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Edificio Iranzo","Daniel Gamón Jara",,39.4734483525668,-0.36360050981933767,3,2204,,Edificio de viviendas,true,https://arquitecturavalencia.es/img/comprimido/842.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Casa Religiosas Oblatas","Lucas García Cardona",,39.46849044641627,-0.37369852623607014,3,2523,,Edificio religioso,true,https://arquitecturavalencia.es/img/comprimido/1447.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Edificio Torres","Daniel Gamón Jara",,39.47134863715542,-0.36986604169637866,3,2239,,Edificio de viviendas,true,https://arquitecturavalencia.es/img/comprimido/904.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Parque Central (1ª Fase)","Gustafson Porter + Bowman",,39.457425695175196,-0.3781532639738837,3,2072,,Espacio público,true,https://arquitecturavalencia.es/img/comprimido/572.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Colegio Notarial","Joaquín Mª Belda Ibáñez",,39.468647486495776,-0.373713169982412,3,2526,,Edificio de viviendas,true,https://arquitecturavalencia.es/img/comprimido/1451.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Edificio Domingo","Alfonso Garín Ortolá",,39.46543911928117,-0.3763769703569848,3,2380,,Edificio de viviendas,true,https://arquitecturavalencia.es/img/comprimido/1135.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Hotel Palacio Santa Clara (Antiguo Edificio Niederleitner)","Javier Goerlich Lleó",,39.46837190132864,-0.3740499107285219,3,2416,,Hotel,true,https://arquitecturavalencia.es/img/comprimido/1189.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Oficinas municipales (Antigua Fábrica de Tabacos)","Celestino Aranguren Alonso / Ramón Lucini Callejo",,39.47400913564139,-0.3614659713418833,3,2473,,Patrimonio industrial,true,https://arquitecturavalencia.es/img/comprimido/1383.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Puente de la Exposición","Santiago Calatrava Valls",,39.47321876873142,-0.36583741445632173,3,2686,,Puentes,true,https://arquitecturavalencia.es/img/comprimido/1849.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Edificio RENFE I","Francisco Alonso Martos",,39.46362818803166,-0.3776638867915527,3,2394,,Edificio de viviendas,true,https://arquitecturavalencia.es/img/comprimido/1153.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Edificio Ciudadela","GO.DB. Arquitectos asociados",,39.47282629151771,-0.36730822494606064,3,2226,,Edificio de viviendas,true,https://arquitecturavalencia.es/img/comprimido/876.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Palacio del Vizconde de Valdesoto","Sin arquitecto",,39.47117697245953,-0.3708105589218489,3,2617,,Palacio,true,https://arquitecturavalencia.es/img/comprimido/1585.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Sede del Tribunal Supremo de Justicia de la Comunidad Valenciana","Felipe Rubio y Mulet",,39.47180641209276,-0.3697117188575989,3,2589,,Edificio administrativo,true,https://arquitecturavalencia.es/img/comprimido/1546.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Edificio Moontels Ruzafa","Francisco López Zarco",,39.467669740826736,-0.37521521683544595,3,2088,,Hotel,true,https://arquitecturavalencia.es/img/comprimido/609.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Plaza de Toros","Sebastián Monleón Estellés",,39.46666361936632,-0.376128979367639,3,2563,,Plaza de toros,true,https://arquitecturavalencia.es/img/comprimido/1505.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Edificio multiusos","Julio Lacomba Boix / Ramón Esteve Cambra",,39.467855375542754,-0.3752826166670486,3,2092,,Oficina,true,https://arquitecturavalencia.es/img/comprimido/613.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Estaciones de Metrovalencia líneas L3, L4, L5 y L10","CB Arquitectes Associats / Carlos Meri Cucart / Lourdes García Sogo / Santiago Calatrava Valls / Mª José Bernabéu Valero (Grupo TYPSA)",,39.47363633482481,-0.36548465149358383,3,2154,,Transporte,true,https://arquitecturavalencia.es/img/comprimido/735.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Edificio Carbajosa","Luis Albert Ballesteros",,39.467463143460236,-0.37578110750747706,3,2377,,Edificio de viviendas,true,https://arquitecturavalencia.es/img/comprimido/1132.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Edificio Vargues-Royo","Miguel Martínez Ortega",,39.46608150868944,-0.3768198855861986,3,2313,,Edificio de viviendas,true,https://arquitecturavalencia.es/img/comprimido/1027.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"El Parterre","Sebastián Monleón Estellés",,39.471889813034835,-0.37058713536498045,3,2557,,Espacio público,true,https://arquitecturavalencia.es/img/comprimido/1497.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Edificio Novedades","Rafael Tamarit Pitarch",,39.4682171159672,-0.3754229997327275,3,2195,,Edificio administrativo,true,https://arquitecturavalencia.es/img/comprimido/827.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Edificio Pastor Fuertes","Javier Goerlich Lleó",,39.47424957511938,-0.36424656476440925,3,2301,,Edificio de viviendas,true,https://arquitecturavalencia.es/img/comprimido/1010.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Paseo de la Alameda","Sin arquitecto",,39.474207599129,-0.36479728016468355,3,2616,,Espacio público,true,https://arquitecturavalencia.es/img/comprimido/1584.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Edificio Zaragozá-Riera","Manuel Cervera Aranda / Javier Goerlich Lleó",,39.468368213589955,-0.3754870293039973,3,2296,,Edificio de viviendas,true,https://arquitecturavalencia.es/img/comprimido/1002.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Bankinter (Palacio de los Pescara)","Peregrín Mustieles Cano ",,39.47132435609747,-0.3719328813275812,3,2508,,Banco,true,https://arquitecturavalencia.es/img/comprimido/1423.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Edificio multiusos (Antiguo Cine Capitol)","Joaquín Rieta Síster",,39.46777156714047,-0.3761057441549886,3,2367,,Espacio cultural,true,https://arquitecturavalencia.es/img/comprimido/1108.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"La Glorieta","Manuel Serrano e Insa",,39.47272283579652,-0.3694514480586893,3,2577,,Espacio público,true,https://arquitecturavalencia.es/img/comprimido/1528.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Edificio de oficinas (Sede Banco Sabadell)","Francisco Almenar Quinzá",,39.469261824698165,-0.3746872774673604,3,2432,,Oficina,true,https://arquitecturavalencia.es/img/comprimido/1319.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Edificio Villalba","Alfonso Garín Ortolá",,39.46758515626712,-0.37632628055922757,3,2335,,Edificio de viviendas,true,https://arquitecturavalencia.es/img/comprimido/1068.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Banco de Sabadell (Palacio de los Condes de Peñalva)","Sin arquitecto",,39.47073250904554,-0.3731404037059001,3,2604,,Banco,true,https://arquitecturavalencia.es/img/comprimido/1566.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Edificio Bigné","Demetrio Ribes Marco",,39.46948072050945,-0.37470410821857664,3,2436,,Edificio de viviendas,true,https://arquitecturavalencia.es/img/comprimido/1323.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Edificio Martínez Hueso","Juan José Estellés Ceba",,39.47312517841708,-0.36898169902087413,3,2199,,Edificio de viviendas,true,https://arquitecturavalencia.es/img/comprimido/837.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Edificio Gómez-Trenor","Mauro Lleó Serret",,39.47030732373144,-0.3737645274759277,3,2203,,Edificio de viviendas,true,https://arquitecturavalencia.es/img/comprimido/841.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Edificio Vizcaino","Cayetano Borso di Carminati González",,39.468700746928796,-0.37559706164880796,3,2315,,Edificio de viviendas,true,https://arquitecturavalencia.es/img/comprimido/1033.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Edificio Sede de Caixabank (Antiguo Banco de Valencia)","Javier Goerlich Lleó / Francisco Almenar Quinzá / Antonio Gómez Davó / Vicente Traver Tomás",,39.4705406257666,-0.37354688917781514,3,2343,,Banco,true,https://arquitecturavalencia.es/img/comprimido/1080.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
"Estación del Norte","Demetrio Ribes Marco",,39.46686182797042,-0.3771818746517196,3,2463,,Transporte,true,https://arquitecturavalencia.es/img/comprimido/1369.jpg,https://arquitecturavalencia.es/#/public,exterior_visible
